Date,Index_name,Security Symbol,ff_mcap,Beta,Volatility
2019-03-31,Nifty 50,KOTAKBANK,178239.0,1.0244266452067083,0.25551004327562027
2019-03-31,Nifty 50,JSWSTEEL,29751.39,1.2474533283595812,0.3135599983296032
2019-03-31,Nifty 50,INFY,282735.18,0.5967220686326477,0.24070888714761396
2019-03-31,Nifty 50,RELIANCE,466626.03,1.4399299020751148,0.2733395737618056
2019-09-30,Nifty 50,NESTLEIND,49549.68,0.6316700094811943,0.23576468611500923
2019-09-30,Nifty 50,NTPC,51154.86,0.5446249416510947,0.25602983539634094
2019-09-30,Nifty 50,MARUTI,89263.21,1.3839665860074934,0.3300241144197392
2019-09-30,Nifty 50,M&M,52376.39,1.4362615826883431,0.3202027565424147
2019-09-30,Nifty 50,INDUSINDBK,83411.55,1.4962311527156587,0.3939754731471966
2019-09-30,Nifty 50,KOTAKBANK,219841.52,0.9946994697684481,0.26447322818144536
2019-09-30,Nifty 50,JSWSTEEL,23345.27,1.3346640206931846,0.34915258492320705
2019-09-30,Nifty 50,INFY,295047.92,0.3367456637808507,0.24587816062970777
2019-09-30,Nifty 50,ONGC,41452.02,1.16285342423963,0.34197624513882685
2019-09-30,Nifty 50,LT,182051.26,1.209070859329437,0.2630572680401995
2019-09-30,Nifty 50,POWERGRID,46860.66,0.34085256768470923,0.22100175113041756
2019-09-30,Nifty 50,UPL,33222.69,0.9081635139405546,0.32882955664969843
2019-09-30,Nifty 50,SBIN,103921.75,1.5550399861948547,0.33480369954478634
2019-09-30,Nifty 50,SUNPHARMA,42983.37,0.5705896313289185,0.3656320909119255
2019-09-30,Nifty 50,TCS,220566.67,0.38168706203694136,0.24460887148518515
2019-09-30,Nifty 50,TATASTEEL,27208.66,1.3462877338644006,0.362746268921416
2019-09-30,Nifty 50,TECHM,44114.49,0.40501906876039756,0.27011532191295484
2019-09-30,Nifty 50,TITAN,53119.22,0.9589534526743875,0.2993581829520565
2019-09-30,Nifty 50,ZEEL,16320.51,0.7582640467627139,0.5756638801247578
2019-09-30,Nifty 50,YESBANK,8657.79,1.4472275470297793,0.8241286530428398
2019-09-30,Nifty 50,IOC,36078.82,1.4318911827665155,0.41654763625606517
2019-09-30,Nifty 50,RELIANCE,456045.95,1.1791367574875722,0.3044409074435344
2019-09-30,Nifty 50,ITC,223457.7,0.7869235167573643,0.21363598552916868
2019-09-30,Nifty 50,WIPRO,35614.94,0.345864279347049,0.24522435391633404
2019-09-30,Nifty 50,VEDL,28077.29,1.3953155998198716,0.43365886619187505
2019-09-30,Nifty 50,ADANIPORTS,32576.28,1.318885186999361,0.3710349340935228
2019-09-30,Nifty 50,ASIANPAINT,79441.77,0.9969519572259248,0.2591849884863358
2019-09-30,Nifty 50,AXISBANK,138206.47,1.2109382583527672,0.2890991771048078
2019-09-30,Nifty 50,BAJAJ-AUTO,38306.7,0.8978761664318059,0.24929677029066877
2019-09-30,Nifty 50,BAJFINANCE,96197.52,1.6232694369624714,0.3856417915283123
2019-09-30,Nifty 50,BAJAJFINSV,51479.58,1.4798644150289755,0.34444654158923127
2019-09-30,Nifty 50,BPCL,37731.33,1.6383127225765297,0.4603764552817461
2019-09-30,Nifty 50,BHARTIARTL,69696.4,1.0133737487273846,0.35946804158188067
2019-09-30,Nifty 50,ICICIBANK,280088.15,1.359992800112591,0.3071476699452257
2019-09-30,Nifty 50,COALINDIA,35717.02,0.6236199115434322,0.2759715225820206
2019-09-30,Nifty 50,DRREDDY,32774.62,0.3078803482845258,0.26277444916270726
2019-09-30,Nifty 50,EICHERMOT,24724.36,1.6170782563768695,0.41252251978435506
2019-09-30,Nifty 50,GAIL,24871.18,0.9336123541196235,0.3209543203818114
2019-09-30,Nifty 50,GRASIM,28810.01,1.377720468584649,0.33386591372347746
2019-09-30,Nifty 50,HCLTECH,58627.44,0.3946410148550496,0.26807826981888433
2019-09-30,Nifty 50,HDFCBANK,530492.04,0.9095260892482336,0.20105560237007625
2019-09-30,Nifty 50,HEROMOTOCO,35113.73,1.2826927237605952,0.34971326691060267
2019-09-30,Nifty 50,HINDALCO,27934.24,1.1189757896041237,0.32697710030656085
2019-09-30,Nifty 50,HINDUNILVR,141588.13,0.7057640559134664,0.20799473602653462
2019-09-30,Nifty 50,CIPLA,21604.82,0.5789000040660185,0.24708082091563982
2019-09-30,Nifty 50,ULTRACEMCO,45308.41,1.2800935042905512,0.3031329223822308
2020-03-31,Nifty 50,ASIANPAINT,75129.65,0.772712443171044,0.3070652722764852
2020-03-31,Nifty 50,DRREDDY,37854.42,0.46908186341608177,0.2776485611357811
2020-03-31,Nifty 50,INDUSINDBK,21196.47,1.5887994828152874,0.7617674262528105
2020-03-31,Nifty 50,IOC,20753.98,0.7087841748213247,0.3433529547567469
2020-03-31,Nifty 50,ITC,149850.9,0.8204061675366702,0.34918173743557374
2020-03-31,Nifty 50,ICICIBANK,209543.33,1.2465501389788662,0.4010499272386507
2020-03-31,Nifty 50,HINDUNILVR,164202.76,0.6866794271317908,0.2967947253923629
2020-03-31,Nifty 50,HINDALCO,13971.63,1.2421549129826313,0.4288110789568627
2020-03-31,Nifty 50,HEROMOTOCO,20726.8,0.9270602708344923,0.38763886421011945
2020-03-31,Nifty 50,HDFCBANK,373261.03,0.995268769511177,0.3269960673495945
2020-03-31,Nifty 50,HCLTECH,47369.74,0.6382960442581396,0.2941861028104904
2020-03-31,Nifty 50,GRASIM,18790.68,1.2777713333264722,0.455923480877832
2020-03-31,Nifty 50,GAIL,14155.31,0.8440663239079109,0.43290054743276474
2020-03-31,Nifty 50,EICHERMOT,18236.47,0.9304613155431719,0.42071496246467266
2020-03-31,Nifty 50,COALINDIA,29345.06,0.6275064857990362,0.3603325937697574
2020-03-31,Nifty 50,CIPLA,21477.75,0.4876517178977268,0.2953785445219535
2020-03-31,Nifty 50,BHARTIARTL,98619.56,0.8556972595855012,0.41046389096060304
2020-03-31,Nifty 50,BPCL,25435.14,1.0832642398232641,0.48191333401120723
2020-03-31,Nifty 50,BAJAJFINSV,27763.98,1.39195353973117,0.4636602537603246
2020-03-31,Nifty 50,BAJFINANCE,58661.8,1.479390145949145,0.49932954902478277
2020-03-31,Nifty 50,INFY,234958.45,0.7578467688926354,0.3717651900272737
2020-03-31,Nifty 50,BAJAJ-AUTO,26334.06,0.7428183315062722,0.3049641614955481
2020-03-31,Nifty 50,JSWSTEEL,14847.78,1.3161402664324446,0.4667793914837802
2020-03-31,Nifty 50,LT,99873.51,1.1542874950746542,0.3694069857562403
2020-03-31,Nifty 50,ZEEL,11309.93,0.8010712132249082,0.7373270389837845
2020-03-31,Nifty 50,ADANIPORTS,19402.01,1.0545865073606018,0.3994233001778557
2020-03-31,Nifty 50,WIPRO,29218.71,0.582317842303476,0.27831013042184977
2020-03-31,Nifty 50,VEDL,11784.63,1.4167107265548158,0.5153406748123193
2020-03-31,Nifty 50,ULTRACEMCO,37461.59,1.0867151904631356,0.3762598731764306
2020-03-31,Nifty 50,UPL,17961.18,1.0486586692146267,0.44063641266471926
2020-03-31,Nifty 50,TITAN,38959.52,0.8393328785967725,0.3628517762865332
2020-03-31,Nifty 50,TECHM,34952.47,0.7899590751084958,0.3401102906590812
2020-03-31,Nifty 50,TATASTEEL,20348.01,1.2100911172287974,0.4889508567391254
2020-03-31,Nifty 50,TCS,191862.43,0.6088381934655479,0.2960128297798433
2020-03-31,Nifty 50,SUNPHARMA,38037.86,0.6861185225341513,0.35490939530220955
2020-03-31,Nifty 50,SBIN,75542.82,1.2662619697005837,0.4584120843783087
2020-03-31,Nifty 50,SHREECEM,23424.16,0.8779048055506808,0.3239750639379057
2020-03-31,Nifty 50,RELIANCE,360078.25,1.1602639814802835,0.4123652445452836
2020-03-31,Nifty 50,POWERGRID,40784.95,0.5064912503549407,0.291775970132406
2020-03-31,Nifty 50,ONGC,24917.76,1.0607676418360854,0.47979127704902946
2020-03-31,Nifty 50,NESTLEIND,58150.46,0.6198795787636607,0.2861564750644453
2020-03-31,Nifty 50,NTPC,40822.96,0.670220877824253,0.29135572224650585
2020-03-31,Nifty 50,MARUTI,56998.04,1.126712412827899,0.41086826710040353
2020-03-31,Nifty 50,M&M,27277.07,0.9570798123208306,0.3785684932683417
2020-03-31,Nifty 50,KOTAKBANK,173505.65,1.0158913759223431,0.3498004494529195
2020-03-31,Nifty 50,AXISBANK,85529.8,1.3496005417810117,0.44761692335708464
2020-09-30,Nifty 50,ADANIPORTS,24996.64,0.9020819116324583,0.420712663283506
2020-09-30,Nifty 50,ULTRACEMCO,46752.23,0.9371391594749278,0.38705921076860844
2020-09-30,Nifty 50,HINDUNILVR,184659.85,0.6257903416921887,0.34051751105616745
2020-09-30,Nifty 50,HINDALCO,25587.99,1.415454373781871,0.5597391801698883
2020-09-30,Nifty 50,HEROMOTOCO,40863.66,0.8803928711122416,0.42638335242267555
2020-09-30,Nifty 50,HDFCLIFE,44055.06,1.072112178475507,0.4574621100040362
2020-09-30,Nifty 50,HDFCBANK,468918.15,1.0599042569731243,0.39259096136848204
2020-09-30,Nifty 50,HCLTECH,88096.42,0.7773268762209935,0.3827188725936354
2020-09-30,Nifty 50,GRASIM,29377.81,1.167806697443767,0.48473592862747855
2020-09-30,Nifty 50,WIPRO,46586.24,0.6657274233092153,0.36879669800398607
2020-09-30,Nifty 50,EICHERMOT,30694.31,0.8787242126573627,0.43286593382970207
2020-09-30,Nifty 50,ICICIBANK,244635.44,1.408733688742689,0.5136909136802725
2020-09-30,Nifty 50,DRREDDY,62962.33,0.4830626679763077,0.34856479719141226
2020-09-30,Nifty 50,COALINDIA,24305.8,0.6374512852237607,0.37555472759877084
2020-09-30,Nifty 50,CIPLA,39353.99,0.47495843375264396,0.39189157022485366
2020-09-30,Nifty 50,BHARTIARTL,101046.74,0.7707043716374622,0.4575433439014101
2020-09-30,Nifty 50,BPCL,28336.62,0.9925393532487468,0.5109001010995241
2020-09-30,Nifty 50,BAJAJFINSV,35390.43,1.3419341813362744,0.5227622314232394
2020-09-30,Nifty 50,BAJFINANCE,86928.29,1.4636834537814918,0.597031342675298
2020-09-30,Nifty 50,BAJAJ-AUTO,37516.29,0.8011948388016422,0.36046373081944494
2020-09-30,Nifty 50,AXISBANK,105256.69,1.5792756296301447,0.6147541649251882
2020-09-30,Nifty 50,ASIANPAINT,89551.47,0.6928843906804073,0.3337764409426518
2020-09-30,Nifty 50,DIVISLAB,38838.48,0.5532183456949801,0.3533709740782932
2020-09-30,Nifty 50,ITC,150003.27,0.6792412805510788,0.388941504519603
2020-09-30,Nifty 50,GAIL,16050.69,0.8060471567659158,0.4627332739109087
2020-09-30,Nifty 50,INDUSINDBK,29915.97,1.6567293412392308,0.8688223169700265
2020-09-30,Nifty 50,IOC,18784.07,0.6570338956964773,0.33837012481438977
2020-09-30,Nifty 50,TITAN,50127.47,0.8753409297141416,0.4117966041251929
2020-09-30,Nifty 50,TECHM,48969.56,0.8636625179389267,0.4005814342916521
2020-09-30,Nifty 50,TATASTEEL,27152.06,1.124214846340455,0.4868731879324383
2020-09-30,Nifty 50,TCS,261857.92,0.746160986336105,0.3498118527414416
2020-09-30,Nifty 50,SUNPHARMA,54033.62,0.6390090695025313,0.37639491029073446
2020-09-30,Nifty 50,SBIN,71148.79,1.1659674374635378,0.4829883218423186
2020-09-30,Nifty 50,SHREECEM,27042.78,0.8317303279979258,0.36881182926439743
2020-09-30,Nifty 50,SBILIFE,31648.02,0.9163853883986817,0.4144601012875833
2020-09-30,Nifty 50,UPL,27665.17,1.1023788897620324,0.5040959362614776
2020-09-30,Nifty 50,POWERGRID,41643.72,0.5659810615004892,0.3284703721650658
2020-09-30,Nifty 50,RELIANCE,722387.58,1.1302459262733893,0.45549942395028964
2020-09-30,Nifty 50,JSWSTEEL,27526.7,1.3153553766532768,0.5098982028868579
2020-09-30,Nifty 50,KOTAKBANK,185742.32,1.0689471288231385,0.4313463891493666
2020-09-30,Nifty 50,LT,110131.37,0.9570965040640679,0.38622427435642026
2020-09-30,Nifty 50,M&M,58191.73,1.0295938135654732,0.48148314231642075
2020-09-30,Nifty 50,INFY,369330.03,0.8890857689164015,0.4288223865807571
2020-09-30,Nifty 50,NTPC,41259.31,0.6738244380382731,0.3530762085497662
2020-09-30,Nifty 50,NESTLEIND,56787.9,0.5952156833339352,0.3252797210336066
2020-09-30,Nifty 50,ONGC,25264.35,0.9471095698207875,0.5132114600993464
2020-09-30,Nifty 50,MARUTI,89630.72,1.1574414712734555,0.4677517155530436
2021-03-31,Nifty 50,DRREDDY,54823.91,0.44430753255313526,0.32803030099604175
2021-03-31,Nifty 50,HINDALCO,47731.37,1.5119288887883096,0.5150274162459665
2021-03-31,Nifty 50,HEROMOTOCO,37835.18,0.8952200985894612,0.38325993535378455
2021-03-31,Nifty 50,HDFCLIFE,57686.23,0.7851956341636194,0.3111471120130224
2021-03-31,Nifty 50,HDFCBANK,650498.53,1.2302592951454747,0.34953447064143334
2021-03-31,Nifty 50,HCLTECH,106663.32,0.8350507328133249,0.35979424198234183
2021-03-31,Nifty 50,HINDUNILVR,217092.72,0.5395111617861339,0.2777285811593736
2021-03-31,Nifty 50,GRASIM,55354.67,0.9923156106339704,0.36397996306223407
2021-03-31,Nifty 50,EICHERMOT,36299.41,0.9339152823427914,0.37271871329559386
2021-03-31,Nifty 50,DIVISLAB,46163.5,0.6380115685405204,0.342694564377524
2021-03-31,Nifty 50,BAJAJFINSV,58468.18,1.2715350631885018,0.44550512004102477
2021-03-31,Nifty 50,CIPLA,41412.79,0.39250572133421663,0.3601758727917777
2021-03-31,Nifty 50,BHARTIARTL,125005.13,0.7027765827958831,0.3742594821112435
2021-03-31,Nifty 50,BPCL,39918.26,1.0482766262267174,0.4378232372225275
2021-03-31,Nifty 50,BAJFINANCE,136542.31,1.4216673273439833,0.5014891432617702
2021-03-31,Nifty 50,BAJAJ-AUTO,47796.78,0.8427850146908368,0.3342359987706214
2021-03-31,Nifty 50,AXISBANK,175197.57,1.745989832061509,0.5387219863136343
2021-03-31,Nifty 50,ASIANPAINT,114391.82,0.6846354200546341,0.31252796077569117
2021-03-31,Nifty 50,ADANIPORTS,51375.69,0.7837704896784138,0.36345147949875634
2021-03-31,Nifty 50,COALINDIA,27312.6,0.8030207954693526,0.337924814232274
2021-03-31,Nifty 50,ICICIBANK,402548.6,1.7097176998647214,0.4765463557121749
2021-03-31,Nifty 50,ULTRACEMCO,77794.07,0.8904780589276995,0.3233560225185214
2021-03-31,Nifty 50,IOC,23346.64,0.853115756874139,0.32266488270722976
2021-03-31,Nifty 50,ITC,190938.14,0.5185812954789129,0.3102368368568944
2021-03-31,Nifty 50,WIPRO,61267.69,0.7196774152050657,0.3662913077208287
2021-03-31,Nifty 50,TITAN,65011.12,0.9118270391298942,0.3586382629966899
2021-03-31,Nifty 50,TECHM,61438.81,0.7813031003415399,0.3542883323240688
2021-03-31,Nifty 50,TATASTEEL,61274.21,1.1475301604240178,0.4223920278479901
2021-03-31,Nifty 50,TATACONSUM,38270.66,0.690378301535401,0.33303422145782474
2021-03-31,Nifty 50,TCS,329140.85,0.7523005028134442,0.301514647953875
2021-03-31,Nifty 50,SUNPHARMA,64544.51,0.6006978951284339,0.34040866102769474
2021-03-31,Nifty 50,SBIN,139803.15,1.3064883379748953,0.42362910530982195
2021-03-31,Nifty 50,SHREECEM,39335.95,0.9313251138087573,0.35002312712707506
2021-03-31,Nifty 50,SBILIFE,34355.55,0.7741438209351957,0.31579030697328647
2021-03-31,Nifty 50,UPL,35308.99,0.9682653263106064,0.4706924150644382
2021-03-31,Nifty 50,POWERGRID,55281.42,0.6154003750016531,0.3148643397448938
2021-03-31,Nifty 50,RELIANCE,647625.34,0.9632525320054368,0.36785764134508436
2021-03-31,Nifty 50,INFY,507013.36,0.8105332195822456,0.323875584400224
2021-03-31,Nifty 50,JSWSTEEL,45293.88,1.2243227872315858,0.407596071201361
2021-03-31,Nifty 50,KOTAKBANK,257059.94,1.1266441172199575,0.3870153110116666
2021-03-31,Nifty 50,LT,171376.76,0.8533888089278118,0.3286982580027298
2021-03-31,Nifty 50,INDUSINDBK,53869.47,1.621814286280769,0.6497588183948809
2021-03-31,Nifty 50,MARUTI,91169.21,1.1127246114610125,0.38523675087007997
2021-03-31,Nifty 50,NTPC,50625.81,0.666962378163821,0.3463496868432924
2021-03-31,Nifty 50,NESTLEIND,61234.82,0.5236826507843356,0.28026816925891745
2021-03-31,Nifty 50,ONGC,37267.19,0.8878386308774141,0.4282016412567983
2021-03-31,Nifty 50,M&M,76125.96,1.2648525262920423,0.4538296244285991
2021-09-30,Nifty 50,DIVISLAB,61147.4,0.6656411004842551,0.24743857850244488
2021-09-30,Nifty 50,HEROMOTOCO,36784.61,0.8126039884922618,0.2537224547378639
2021-09-30,Nifty 50,HDFCLIFE,67229.49,0.6361507957180828,0.2294681266919207
2021-09-30,Nifty 50,HDFCBANK,697724.75,1.2746395651345606,0.2641826179471034
2021-09-30,Nifty 50,HCLTECH,138890.81,0.7483563489177,0.26557652238016105
2021-09-30,Nifty 50,GRASIM,63723.02,0.8143322876363746,0.2586030225515392
2021-09-30,Nifty 50,EICHERMOT,38904.83,0.9297511968704759,0.28087614486435647
2021-09-30,Nifty 50,DRREDDY,59285.59,0.34919213029010054,0.256615461951117
2021-09-30,Nifty 50,HINDALCO,71271.18,1.4748370213705666,0.41426911920598564
2021-09-30,Nifty 50,BPCL,41252.25,0.7567143506304802,0.2839883280929432
2021-09-30,Nifty 50,CIPLA,49983.2,0.3291808958738984,0.24821766441492119
2021-09-30,Nifty 50,BHARTIARTL,162546.98,0.847326108729992,0.2954640681174471
2021-09-30,Nifty 50,HINDUNILVR,241228.78,0.34685078624530835,0.20321932920627375
2021-09-30,Nifty 50,BAJAJFINSV,107560.44,1.274059240773941,0.35428006836051446
2021-09-30,Nifty 50,BAJFINANCE,203650.56,1.4078852415035599,0.35138964624184643
2021-09-30,Nifty 50,BAJAJ-AUTO,49906.91,0.697731905847037,0.2516378331519252
2021-09-30,Nifty 50,AXISBANK,197439.63,1.4210267469486966,0.3218227710002786
2021-09-30,Nifty 50,ASIANPAINT,146276.27,0.6590431024742114,0.2737597946235128
2021-09-30,Nifty 50,ADANIPORTS,54237.91,1.1829513317992193,0.40045558448309576
2021-09-30,Nifty 50,COALINDIA,38784.51,0.896732691263679,0.3185748985449495
2021-09-30,Nifty 50,JSWSTEEL,66232.57,1.1355188390020894,0.36653187289297456
2021-09-30,Nifty 50,ITC,206570.6,0.6676546790280582,0.23654632052213997
2021-09-30,Nifty 50,TECHM,85682.41,0.754144924295092,0.2902369208203471
2021-09-30,Nifty 50,TATASTEEL,100783.04,1.3276509131220078,0.4199856809042102
2021-09-30,Nifty 50,TATACONSUM,48735.34,0.6294937233635152,0.24051345142392347
2021-09-30,Nifty 50,TCS,391046.7,0.6081734185674406,0.2198198854302541
2021-09-30,Nifty 50,SUNPHARMA,88346.51,0.7343866802326413,0.2713046607650291
2021-09-30,Nifty 50,SBIN,173842.51,1.562128031608877,0.3576875264846615
2021-09-30,Nifty 50,SHREECEM,38583.21,1.0535230244017235,0.29870291984716146
2021-09-30,Nifty 50,SBILIFE,53474.67,0.49645848675392745,0.22699783027012632
2021-09-30,Nifty 50,ICICIBANK,485931.29,1.603817666203053,0.3274317809617732
2021-09-30,Nifty 50,RELIANCE,814502.75,0.9094864597409347,0.2633132683675804
2021-09-30,Nifty 50,NESTLEIND,69369.7,0.28946643648628206,0.20841099326187265
2021-09-30,Nifty 50,NTPC,67398.13,0.7082250342040279,0.2854551928528072
2021-09-30,Nifty 50,MARUTI,97533.86,0.7213491052899207,0.2483451243057126
2021-09-30,Nifty 50,M&M,76872.62,1.1868386672933915,0.32247232220173105
2021-09-30,Nifty 50,LT,205717.07,1.112964272332773,0.26995605518086646
2021-09-30,Nifty 50,KOTAKBANK,294294.61,1.1117079331400699,0.2870491356704128
2021-09-30,Nifty 50,INFY,621047.97,0.6813177095020966,0.2173101176348461
2021-09-30,Nifty 50,INDUSINDBK,67135.1,1.7024707018473304,0.424288364918083
2021-09-30,Nifty 50,IOC,31849.04,0.798757747805904,0.2649822396852301
2021-09-30,Nifty 50,POWERGRID,64907.29,0.710412136597016,0.2902097431967134
2021-09-30,Nifty 50,ONGC,52717.66,0.9809193659387667,0.35913348628034303
2021-09-30,Nifty 50,UPL,38931.48,0.8654221977912537,0.37774756082500827
2021-09-30,Nifty 50,WIPRO,93816.53,0.8113679854182705,0.30056717866637284
2021-09-30,Nifty 50,ULTRACEMCO,85398.2,1.0092438498701173,0.2666107549269753
2021-09-30,Nifty 50,TITAN,90205.24,0.8287006801515941,0.26033173482900024
2022-03-31,Nifty 50,DRREDDY,52185.8,0.40290487492877064,0.24947037923087875
2022-03-31,Nifty 50,ITC,219306.51,0.8229378310351543,0.23854213753327225
2022-03-31,Nifty 50,ICICIBANK,507446.43,1.2580726164556808,0.27977012323864425
2022-03-31,Nifty 50,HINDUNILVR,182912.63,0.5569501623193412,0.2077287670434061
2022-03-31,Nifty 50,HINDALCO,83184.72,1.2195796460487778,0.4057034656106711
2022-03-31,Nifty 50,HEROMOTOCO,29795.91,0.9809672049269695,0.2490928612674343
2022-03-31,Nifty 50,HDFCLIFE,50026.23,0.8350780667890823,0.24755210630468027
2022-03-31,Nifty 50,HDFCBANK,644053.79,1.0808409416848315,0.2286633609233808
2022-03-31,Nifty 50,HCLTECH,123163.08,0.7585655113501849,0.25316709256658565
2022-03-31,Nifty 50,GRASIM,62438.0,1.1758829770017132,0.2838789818226819
2022-03-31,Nifty 50,INDUSINDBK,60867.2,1.4717763159814385,0.37733552622564825
2022-03-31,Nifty 50,EICHERMOT,34263.92,1.034484977170242,0.2801229022583451
2022-03-31,Nifty 50,COALINDIA,38354.97,0.8008414060756596,0.34854504740112
2022-03-31,Nifty 50,CIPLA,52568.13,0.0039488944055636604,0.24322758470370762
2022-03-31,Nifty 50,BHARTIARTL,178286.86,0.8595315484951987,0.27082851660088564
2022-03-31,Nifty 50,BPCL,34298.92,0.8878387630542468,0.2521380088119218
2022-03-31,Nifty 50,BAJAJFINSV,103168.34,1.3611926487103914,0.3345845597829104
2022-03-31,Nifty 50,BAJFINANCE,193396.98,1.507319294151728,0.3372369667944436
2022-03-31,Nifty 50,BAJAJ-AUTO,47567.6,0.7303490929356307,0.2275355100485887
2022-03-31,Nifty 50,ADANIPORTS,55603.58,1.4383908093522544,0.39253580843867786
2022-03-31,Nifty 50,APOLLOHOSP,46103.56,0.8055346803752679,0.38664541616390596
2022-03-31,Nifty 50,DIVISLAB,56093.09,0.6281855389123324,0.26422498326520855
2022-03-31,Nifty 50,INFY,697880.9,0.740982539961283,0.21056646578320892
2022-03-31,Nifty 50,JSWSTEEL,70839.06,1.3271193965476933,0.3863314225077683
2022-03-31,Nifty 50,KOTAKBANK,257541.75,1.1816755316798893,0.27224012291998423
2022-03-31,Nifty 50,WIPRO,87610.61,0.9054685368171891,0.2831591390349346
2022-03-31,Nifty 50,ULTRACEMCO,76234.58,0.9815988071401832,0.26056936973782147
2022-03-31,Nifty 50,UPL,42336.68,0.8863392821076028,0.3020143188328578
2022-03-31,Nifty 50,TITAN,105823.27,1.0818251054346408,0.29754901720430793
2022-03-31,Nifty 50,TECHM,93218.17,0.9998974182375526,0.2980656472306492
2022-03-31,Nifty 50,TATASTEEL,105438.56,1.3734812153689706,0.40311785950552426
2022-03-31,Nifty 50,TATACONSUM,46566.93,0.8935657975691986,0.26143838163413374
2022-03-31,Nifty 50,TCS,387359.48,0.6596939299011157,0.2076011518333375
2022-03-31,Nifty 50,ASIANPAINT,138851.22,0.7543457690702627,0.2690161580943477
2022-03-31,Nifty 50,SUNPHARMA,98765.62,0.6548552099718965,0.2530122555979367
2022-03-31,Nifty 50,SHREECEM,32083.22,0.9925213833849225,0.2746457500964131
2022-03-31,Nifty 50,SBILIFE,49362.08,0.7575306438969012,0.24461947252523789
2022-03-31,Nifty 50,RELIANCE,909011.64,1.1056431438734324,0.251324528117215
2022-03-31,Nifty 50,POWERGRID,74101.63,0.5648131494965735,0.27066640458204083
2022-03-31,Nifty 50,ONGC,59795.33,0.5727519606262117,0.3521687817577139
2022-03-31,Nifty 50,NESTLEIND,62003.05,0.34058796487302073,0.17992921921424893
2022-03-31,Nifty 50,NTPC,64143.45,0.7698289057678689,0.26297726236834945
2022-03-31,Nifty 50,MARUTI,100501.19,0.9336403179644016,0.29371667347165903
2022-03-31,Nifty 50,M&M,77207.66,1.072847726953296,0.29510589478205834
2022-03-31,Nifty 50,LT,213579.96,1.049540557246129,0.24173526988318503
2022-03-31,Nifty 50,SBIN,189403.91,1.3117304229045568,0.29406962901730704
2022-03-31,Nifty 50,AXISBANK,200933.32,1.2016724500238436,0.28144028342817473
2022-09-30,Nifty 50,ADANIENT,94549.41,1.450027561118079,0.380272844791872
2022-09-30,Nifty 50,ADANIPORTS,58939.65,1.4106602386485616,0.3562903243085306
2022-09-30,Nifty 50,APOLLOHOSP,44748.86,0.900268777839078,0.37052858582312803
2022-09-30,Nifty 50,ULTRACEMCO,72226.87,0.9369070255484091,0.2758080848865002
2022-09-30,Nifty 50,HINDUNILVR,240751.1,0.703686426076503,0.24016849201818083
2022-09-30,Nifty 50,HINDALCO,57046.23,1.3064030765253483,0.4185377699364704
2022-09-30,Nifty 50,HEROMOTOCO,33110.14,0.882640161315047,0.28546378509135273
2022-09-30,Nifty 50,HDFCLIFE,50158.51,1.0063231332599378,0.2838362470507009
2022-09-30,Nifty 50,HDFCBANK,625432.04,1.0324279694556784,0.2530305324995208
2022-09-30,Nifty 50,HCLTECH,98673.34,0.8995800225612204,0.26234331094601915
2022-09-30,Nifty 50,GRASIM,62847.04,1.1743354648374218,0.303248408651917
2022-09-30,Nifty 50,WIPRO,58391.42,1.025939642865478,0.27619242584445675
2022-09-30,Nifty 50,DRREDDY,52681.95,0.5634650568305594,0.24118669562822148
2022-09-30,Nifty 50,DIVISLAB,47213.48,0.7355505238169462,0.29800442216232725
2022-09-30,Nifty 50,COALINDIA,44473.33,0.8672302187045068,0.3612297506128142
2022-09-30,Nifty 50,CIPLA,60284.35,0.26333573682679107,0.25040445078779355
2022-09-30,Nifty 50,BHARTIARTL,195801.28,0.7867185941304208,0.25130881719305836
2022-09-30,Nifty 50,BPCL,29092.28,0.9349830979461923,0.28108452870790335
2022-09-30,Nifty 50,BAJAJFINSV,101585.47,1.3768568344902203,0.34967906115276676
2022-09-30,Nifty 50,BAJFINANCE,195416.21,1.434779297105734,0.3433150749537305
2022-09-30,Nifty 50,BAJAJ-AUTO,45226.8,0.6955871756028058,0.2432281394383181
2022-09-30,Nifty 50,AXISBANK,193700.92,1.0683781584561651,0.288504077101018
2022-09-30,Nifty 50,ASIANPAINT,150685.32,0.7835760131047277,0.28322337466758907
2022-09-30,Nifty 50,ICICIBANK,600591.98,1.0388990836900096,0.26336348206811316
2022-09-30,Nifty 50,ITC,292449.51,0.7236159121764517,0.24462898710487974
2022-09-30,Nifty 50,EICHERMOT,51205.02,0.9728555100907073,0.30128849392459983
2022-09-30,Nifty 50,INFY,517428.08,1.0069819682256653,0.27530190984488806
2022-09-30,Nifty 50,INDUSINDBK,77178.93,1.3575870263150398,0.3865890082552479
2022-09-30,Nifty 50,UPL,35815.66,0.9302619189123201,0.30498950834010136
2022-09-30,Nifty 50,TITAN,108777.46,1.148108060717366,0.32034243564429604
2022-09-30,Nifty 50,TECHM,63799.36,1.2053566408441663,0.3228880741094361
2022-09-30,Nifty 50,TATASTEEL,80095.37,1.3024088087545889,0.4039484787771782
2022-09-30,Nifty 50,TATACONSUM,48091.41,0.9441096866304312,0.2823629706256839
2022-09-30,Nifty 50,SUNPHARMA,102425.81,0.6826792376750985,0.2428492736643085
