rebalance_date,k,tracking_error,transaction_cost,net_replication_utility,weights
2022-03-31,11,0.0030193457137291297,0.0009272752631053995,-0.00394662097683453,"{""HDFCBANK"": 0.17264404156393007, ""LT"": 0.09224755875873819, ""RELIANCE"": 0.14246999852552542, ""INFY"": 0.10347509970686196, ""ICICIBANK"": 0.0891979621164535, ""KOTAKBANK"": 0.07793606354322652, ""HEROMOTOCO"": 0.06777523697176946, ""TCS"": 0.0836753633624235, ""AXISBANK"": 0.043110302848727126, ""SBIN"": 0.053831158814150896, ""GRASIM"": 0.07363721378819349}"
2022-03-31,12,0.002539775191070708,0.0006197332575380253,-0.0031595084486087336,"{""HDFCBANK"": 0.15828332905230544, ""LT"": 0.080997405396702, ""RELIANCE"": 0.13379746596481085, ""INFY"": 0.09943028219480352, ""ICICIBANK"": 0.08539157224041588, ""KOTAKBANK"": 0.06987779697558992, ""HEROMOTOCO"": 0.058144831966646035, ""TCS"": 0.07307705991145341, ""AXISBANK"": 0.042892507735848774, ""SBIN"": 0.04084844863526903, ""GRASIM"": 0.06549659964845744, ""ITC"": 0.09176270027769767}"
2022-03-31,13,0.0024458347621917438,0.0005063628322328591,-0.002952197594424603,"{""HDFCBANK"": 0.15760627207017489, ""LT"": 0.07358336474883763, ""RELIANCE"": 0.13000690433902226, ""INFY"": 0.09839895805975163, ""ICICIBANK"": 0.07999545827143283, ""KOTAKBANK"": 0.06669007584493887, ""HEROMOTOCO"": 0.05441533372698373, ""TCS"": 0.07005415905449426, ""AXISBANK"": 0.04327825159859485, ""SBIN"": 0.03831601046279942, ""GRASIM"": 0.047627280615364594, ""ITC"": 0.0906951019014902, ""ULTRACEMCO"": 0.04933282930611479}"
2022-03-31,14,0.002392015016276312,0.0005100939965226615,-0.002902109012798973,"{""HDFCBANK"": 0.1538545800005493, ""LT"": 0.0719695224092612, ""RELIANCE"": 0.12763916844856252, ""INFY"": 0.09777454135768648, ""ICICIBANK"": 0.07987448427232857, ""KOTAKBANK"": 0.06505254624931159, ""HEROMOTOCO"": 0.039622877966195263, ""TCS"": 0.06837303755447949, ""AXISBANK"": 0.04195101292537029, ""SBIN"": 0.038002041163389545, ""GRASIM"": 0.04528243663231932, ""ITC"": 0.08881470530429979, ""ULTRACEMCO"": 0.04785855937848919, ""BAJAJ-AUTO"": 0.0339304863377575}"
2022-03-31,15,0.0023088660830623132,0.0005458101830022495,-0.0028546762660645627,"{""HDFCBANK"": 0.1511755464061412, ""LT"": 0.06919776845140822, ""RELIANCE"": 0.12151733976236406, ""INFY"": 0.09759797687005571, ""ICICIBANK"": 0.08020231081404881, ""KOTAKBANK"": 0.06500538232552562, ""HEROMOTOCO"": 0.038605845681072413, ""TCS"": 0.06950630720666587, ""AXISBANK"": 0.03928292829131355, ""SBIN"": 0.035194823229690995, ""GRASIM"": 0.042047055462857225, ""ITC"": 0.08417181897927331, ""ULTRACEMCO"": 0.04417858589357035, ""BAJAJ-AUTO"": 0.03147473008111743, ""BPCL"": 0.03084158054489522}"
2022-03-31,16,0.002222932292015966,0.0004572548492028549,-0.002680187141218821,"{""HDFCBANK"": 0.14184169096536445, ""LT"": 0.07332534044014484, ""RELIANCE"": 0.12986596350362328, ""INFY"": 0.09805681658568978, ""ICICIBANK"": 0.08025917833508976, ""KOTAKBANK"": 0.05995981537630241, ""HEROMOTOCO"": 0.03302947481381461, ""TCS"": 0.07083036677223874, ""AXISBANK"": 0.03695963977831576, ""SBIN"": 0.039438815498108515, ""GRASIM"": 0.03984411957047893, ""ITC"": 0.07109486485538248, ""ULTRACEMCO"": 0.04498083488464589, ""BAJAJ-AUTO"": 0.02806133285505477, ""BPCL"": 0.029104111616242417, ""HDFCLIFE"": 0.023347634149503377}"
2022-03-31,17,0.002102502170952971,0.0005200683383343942,-0.002622570509287365,"{""HDFCBANK"": 0.13599597198153895, ""LT"": 0.06918647018592916, ""RELIANCE"": 0.129357703329081, ""INFY"": 0.09670229519112386, ""ICICIBANK"": 0.07592546418339673, ""KOTAKBANK"": 0.047691847395525774, ""HEROMOTOCO"": 0.029434707769022805, ""TCS"": 0.07513457910093664, ""AXISBANK"": 0.03333091015818069, ""SBIN"": 0.032591770529045105, ""GRASIM"": 0.04075226305218809, ""ITC"": 0.0733632497525626, ""ULTRACEMCO"": 0.04170225550866226, ""BAJAJ-AUTO"": 0.026434203410796202, ""BPCL"": 0.026523586535306298, ""HDFCLIFE"": 0.02046531590457271, ""BAJFINANCE"": 0.045407406012131134}"
2022-03-31,18,0.002072118392666676,0.00047299488116229994,-0.002545113273828976,"{""HDFCBANK"": 0.13459625285936272, ""LT"": 0.06733879165853733, ""RELIANCE"": 0.12869587033170896, ""INFY"": 0.09680296184790331, ""ICICIBANK"": 0.07523778027782667, ""KOTAKBANK"": 0.04738508420058302, ""HEROMOTOCO"": 0.02574008655232097, ""TCS"": 0.07570224313293743, ""AXISBANK"": 0.03237567433356343, ""SBIN"": 0.032691283461956266, ""GRASIM"": 0.04046479918587048, ""ITC"": 0.0721078357016811, ""ULTRACEMCO"": 0.04006033998019487, ""BAJAJ-AUTO"": 0.02334596441030334, ""BPCL"": 0.02555183837597546, ""HDFCLIFE"": 0.02036084413547603, ""BAJFINANCE"": 0.042679924223550256, ""EICHERMOT"": 0.018862425330248265}"
2022-03-31,19,0.0020303789743907953,0.0004070886845279499,-0.002437467658918745,"{""HDFCBANK"": 0.13366635420313638, ""LT"": 0.06459814102342219, ""RELIANCE"": 0.12748782500619582, ""INFY"": 0.09760917717312878, ""ICICIBANK"": 0.07364338849790993, ""KOTAKBANK"": 0.046608461855091335, ""HEROMOTOCO"": 0.02652966070327995, ""TCS"": 0.07314772298874173, ""AXISBANK"": 0.033368535536764145, ""SBIN"": 0.03176891236161518, ""GRASIM"": 0.038082306026432006, ""ITC"": 0.07316447810480656, ""ULTRACEMCO"": 0.027844899209788075, ""BAJAJ-AUTO"": 0.02262078246865374, ""BPCL"": 0.024442544439764468, ""HDFCLIFE"": 0.019735872513182654, ""BAJFINANCE"": 0.04226641849594023, ""EICHERMOT"": 0.01729812893428702, ""SHREECEM"": 0.026116390457859986}"
2022-03-31,20,0.002002421429952362,0.00044440952246436045,-0.0024468309524167224,"{""HDFCBANK"": 0.13526935701965256, ""LT"": 0.06355544866542354, ""RELIANCE"": 0.1258044718133814, ""INFY"": 0.09578736781029447, ""ICICIBANK"": 0.07387004951921454, ""KOTAKBANK"": 0.04545299086669671, ""HEROMOTOCO"": 0.026257662014709762, ""TCS"": 0.07274859045664164, ""AXISBANK"": 0.03345039481373793, ""SBIN"": 0.030590766579912967, ""GRASIM"": 0.03618168321959892, ""ITC"": 0.07228940317426925, ""ULTRACEMCO"": 0.0265265994383399, ""BAJAJ-AUTO"": 0.02195921375755975, ""BPCL"": 0.023723631760243464, ""HDFCLIFE"": 0.01790375084062123, ""BAJFINANCE"": 0.040551629105514415, ""EICHERMOT"": 0.0167852134589402, ""SHREECEM"": 0.025151493691678465, ""TATACONSUM"": 0.016140281993568897}"
